transaction_id,portfolio_id,instrument_id,txn_date,txn_type,quantity,price,fees,amount
3532,16,480,2026-05-08,BUY,5492,5088.02,14247.72,27957653.56
3533,18,136,2026-05-08,BUY,2729,13055.89,89382.33,35718906.14
3534,24,446,2026-05-08,BUY,30689,699.42,38143.29,21502643.67
3535,26,343,2026-05-08,DIVIDEND,0,0.00,0.00,681444.31
3536,26,406,2026-05-08,BUY,50862,2168.99,419041.81,110738211.19
3537,28,422,2026-05-08,BUY,294546,65.52,66851.24,19365505.16
3538,29,522,2026-05-08,SELL,2714834,13.67,71529.75,37040251.03
3539,33,492,2026-05-08,BUY,625,743.33,268.20,464849.45
3540,37,152,2026-05-08,SELL,12037,3159.05,186478.42,37839006.43
3541,39,271,2026-05-08,BUY,12410,1523.05,12372.83,18913423.33
3542,40,520,2026-05-08,BUY,1683864,27.02,112684.65,45610689.93
3543,41,517,2026-05-08,BUY,338598,26.01,21556.76,8828490.74
3544,43,218,2026-05-08,BUY,105960,949.34,189646.12,100781712.52
3545,44,253,2026-05-08,BUY,386849,616.42,808454.48,239269915.06
3546,44,296,2026-05-08,DIVIDEND,0,0.00,0.00,919242.71
3547,3,286,2026-05-11,SELL,225066,668.50,313286.08,150143334.92
3548,6,254,2026-05-11,SELL,8297,756.90,12122.75,6267876.55
3549,24,423,2026-05-11,BUY,18501,618.80,20344.30,11468763.10
3550,28,145,2026-05-11,SELL,30300,311.63,32708.78,9409680.22
3551,31,68,2026-05-11,BUY,17146,716.58,13097.51,12299578.19
3552,32,310,2026-05-11,BUY,5568,1435.06,30580.96,8020995.04
3553,36,445,2026-05-11,BUY,12855,2163.63,52751.16,27866214.81
3554,37,152,2026-05-11,BUY,9833,3253.01,156864.71,32143712.04
3555,39,113,2026-05-11,SELL,470746,221.72,68324.21,104305478.91
3556,41,287,2026-05-11,SELL,5768,849.75,11997.07,4889360.93
3557,42,254,2026-05-11,BUY,218208,766.30,93216.15,167306006.55
3558,44,245,2026-05-11,BUY,175283,1096.74,651749.72,192891627.14
3559,45,430,2026-05-11,BUY,418164,351.70,566393.12,147634671.92
3560,1,423,2026-05-12,SELL,49133,623.77,39234.57,30608456.84
3561,2,204,2026-05-12,BUY,9086,611.80,18194.95,5577009.75
3562,10,199,2026-05-12,DIVIDEND,0,0.00,0.00,1649593.65
3563,11,199,2026-05-12,DIVIDEND,0,0.00,0.00,288993.07
3564,14,519,2026-05-12,BUY,3375020,13.17,34480.08,44483493.48
3565,15,324,2026-05-12,BUY,31346,720.65,82203.24,22671698.14
3566,18,24,2026-05-12,SELL,53120,1227.49,163575.28,65040693.52
3567,22,503,2026-05-12,SELL,1285461,48.83,153100.96,62615959.67
3568,24,166,2026-05-12,SELL,349952,242.34,150706.12,84656661.56
3569,28,426,2026-05-12,BUY,17516,269.87,16374.65,4743417.57
3570,33,404,2026-05-12,SELL,1538,474.70,421.47,729667.13
3571,36,445,2026-05-12,BUY,14682,2138.20,59540.23,31452592.63
3572,37,13,2026-05-12,BUY,6516,1407.87,44988.08,9218669.00
3573,41,199,2026-05-12,DIVIDEND,0,0.00,0.00,120949.57
3574,41,520,2026-05-12,SELL,118739,27.38,7957.66,3243116.16
3575,42,267,2026-05-12,BUY,204016,1750.24,199059.77,357276023.61
3576,43,3,2026-05-12,BUY,85657,826.45,133462.63,70924690.28
3577,44,194,2026-05-12,BUY,181368,623.11,383144.64,113395359.12
3578,45,400,2026-05-12,BUY,63153,916.04,222796.00,58073470.12
3579,2,209,2026-05-13,BUY,692,8437.51,19111.25,5857868.17
3580,3,180,2026-05-13,SELL,364669,164.57,124962.39,59888614.94
3581,4,61,2026-05-13,BUY,18089,626.29,32097.77,11361057.58
3582,5,34,2026-05-13,DIVIDEND,0,0.00,0.00,1629832.67
3583,5,178,2026-05-13,DIVIDEND,0,0.00,0.00,3864859.72
3584,6,518,2026-05-13,BUY,74661,12.47,1797.22,932819.89
3585,7,34,2026-05-13,DIVIDEND,0,0.00,0.00,3653676.98
3586,7,178,2026-05-13,DIVIDEND,0,0.00,0.00,537370.77
3587,8,34,2026-05-13,DIVIDEND,0,0.00,0.00,42234.63
3588,8,178,2026-05-13,DIVIDEND,0,0.00,0.00,348192.30
3589,10,34,2026-05-13,DIVIDEND,0,0.00,0.00,1893264.47
3590,15,178,2026-05-13,DIVIDEND,0,0.00,0.00,4260258.57
3591,15,261,2026-05-13,BUY,28870,1039.64,109222.52,30123629.32
3592,16,480,2026-05-13,SELL,5745,4963.77,14540.11,28502318.54
3593,18,277,2026-05-13,SELL,32221,1504.96,121648.18,48369667.98
3594,20,34,2026-05-13,DIVIDEND,0,0.00,0.00,862296.64
3595,23,34,2026-05-13,DIVIDEND,0,0.00,0.00,3470819.38
3596,24,432,2026-05-13,BUY,65729,237.57,27748.91,15642987.44
3597,28,306,2026-05-13,SELL,35440,1324.59,162613.90,46780855.70
3598,31,75,2026-05-13,SELL,81622,1204.51,104804.27,98209710.95
3599,33,34,2026-05-13,DIVIDEND,0,0.00,0.00,34788.20
3600,33,38,2026-05-13,BUY,1211,372.45,260.38,451297.33
3601,33,178,2026-05-13,DIVIDEND,0,0.00,0.00,54340.37
3602,35,178,2026-05-13,DIVIDEND,0,0.00,0.00,2503047.78
3603,39,91,2026-05-13,BUY,71229,313.99,14640.50,22379834.21
3604,41,182,2026-05-13,BUY,570,2774.16,3870.48,1585141.68
3605,42,66,2026-05-13,BUY,38716,2359.50,50925.13,91401327.13
3606,43,212,2026-05-13,BUY,101288,492.26,94001.06,49954031.94
3607,44,53,2026-05-13,BUY,1006451,191.23,652508.29,193116133.02
3608,45,182,2026-05-13,BUY,39834,2779.07,426336.35,111127810.73
3609,1,520,2026-05-14,SELL,387133,27.33,13544.75,10566800.14
3610,3,56,2026-05-14,DIVIDEND,0,0.00,0.00,1301434.76
3611,3,186,2026-05-14,BUY,443146,396.88,366214.76,176241999.24
3612,4,166,2026-05-14,BUY,143479,233.67,94989.62,33621727.55
3613,11,411,2026-05-14,SELL,7937,2298.50,59135.02,18184059.48
3614,13,520,2026-05-14,SELL,1116018,26.96,41198.93,30046646.35
3615,17,102,2026-05-14,SELL,75279,1237.16,325380.25,92806787.39
3616,18,210,2026-05-14,SELL,34961,977.50,85731.86,34088645.64
3617,24,172,2026-05-14,SELL,4462,2559.95,20298.24,11402198.66
3618,27,42,2026-05-14,DIVIDEND,0,0.00,0.00,550659.79
3619,28,362,2026-05-14,BUY,8645,822.15,24620.59,7132107.34
3620,33,287,2026-05-14,BUY,681,845.60,332.44,576186.04
3621,36,267,2026-05-14,SELL,12300,1698.04,39612.29,20846279.71
3622,37,290,2026-05-14,BUY,14427,187.70,13279.88,2721227.78
3623,39,91,2026-05-14,BUY,58162,318.56,12128.68,18540215.40
3624,39,271,2026-05-14,DIVIDEND,0,0.00,0.00,213257.29
3625,43,27,2026-05-14,BUY,264423,769.22,383468.79,203782928.85
3626,44,82,2026-05-14,BUY,83565,1799.08,509697.22,150849817.42
3627,45,154,2026-05-14,BUY,70651,868.81,236397.07,61618692.38
3628,2,374,2026-05-15,BUY,57422,143.90,27046.30,8290072.10
3629,7,501,2026-05-15,BUY,32167,251.62,12539.91,8106400.45
3630,11,301,2026-05-15,BUY,984,2319.09,7397.02,2289381.58
3631,17,485,2026-05-15,BUY,99490,564.93,196365.66,56401251.36
3632,21,520,2026-05-15,SELL,202736,27.00,26977.86,5446894.14
3633,24,446,2026-05-15,SELL,57579,683.36,69921.54,39277263.90
3634,26,131,2026-05-15,BUY,244195,190.53,176728.46,46703201.81
3635,28,443,2026-05-15,BUY,39239,194.25,26403.50,7648579.25
3636,32,259,2026-05-15,BUY,20222,716.08,55420.12,14535989.88
3637,35,150,2026-05-15,SELL,39995,660.28,27828.06,26380070.54
3638,38,522,2026-05-15,BUY,2124044,13.52,105657.73,28822732.61
3639,39,91,2026-05-15,BUY,83093,313.57,17056.19,26072528.20
3640,39,117,2026-05-15,DIVIDEND,0,0.00,0.00,362857.71
3641,42,165,2026-05-15,BUY,238324,628.41,83489.63,149848674.47
3642,43,171,2026-05-15,BUY,8072,1695.06,25795.65,13708319.97
3643,1,519,2026-05-18,SELL,4069019,13.12,68343.11,53317186.17
3644,2,287,2026-05-18,SELL,23229,879.96,66905.56,20373685.28
3645,3,111,2026-05-18,BUY,55983,416.78,48583.95,23381178.69
3646,4,24,2026-05-18,SELL,7854,1209.44,26912.87,9472028.89
3647,14,447,2026-05-18,BUY,20523,2232.52,35542.04,45853550.00
3648,17,120,2026-05-18,SELL,223183,539.06,420329.33,119888698.65
3649,17,316,2026-05-18,DIVIDEND,0,0.00,0.00,887098.22
3650,28,393,2026-05-18,SELL,22511,1247.93,97312.25,27994839.98
3651,32,514,2026-05-18,SELL,641990,96.58,237299.77,61766094.43
3652,39,360,2026-05-18,BUY,142859,387.07,36197.64,55332630.77
3653,42,50,2026-05-18,BUY,152458,1711.86,145492.34,261132244.22
3654,43,27,2026-05-18,BUY,26339,772.89,38379.31,20395529.02
3655,44,487,2026-05-18,BUY,90393,1420.71,435389.16,128857628.19
3656,2,267,2026-05-19,SELL,3684,1676.71,20218.38,6156781.26
3657,3,200,2026-05-19,SELL,164914,621.51,213420.16,102282279.98
3658,4,140,2026-05-19,SELL,4412,1337.44,16718.40,5884066.88
3659,5,165,2026-05-19,BUY,59001,624.97,175461.02,37049315.99
3660,7,522,2026-05-19,BUY,723574,13.53,15167.69,9805123.91
3661,9,255,2026-05-19,SELL,659081,446.28,242943.38,293891725.30
3662,13,519,2026-05-19,BUY,1948238,13.23,35293.66,25810482.40
3663,14,518,2026-05-19,BUY,4218942,12.46,40778.17,52608795.49
3664,15,261,2026-05-19,BUY,75397,1012.49,277796.79,76616505.32
3665,18,277,2026-05-19,SELL,36889,1539.11,142432.20,56633796.59
3666,24,255,2026-05-19,BUY,8713,442.21,6846.89,3859822.62
3667,26,343,2026-05-19,DIVIDEND,0,0.00,0.00,660638.39
3668,28,172,2026-05-19,SELL,8386,2591.32,75276.32,21655533.20
3669,36,512,2026-05-19,BUY,442171,91.09,76390.25,40353746.64
3670,37,521,2026-05-19,BUY,108961,30.00,16030.47,3284860.47
3671,39,360,2026-05-19,SELL,183102,383.46,45961.72,70166331.20
3672,40,501,2026-05-19,SELL,742877,249.25,458589.90,184703502.35
3673,42,401,2026-05-19,BUY,152058,1160.68,98388.30,176589067.74
3674,43,78,2026-05-19,BUY,15249,682.68,19626.32,10429813.64
3675,44,90,2026-05-19,BUY,244907,1626.19,1350236.54,399615550.87
3676,45,129,2026-05-19,BUY,504698,194.48,378011.92,98531678.96
3677,3,286,2026-05-20,BUY,221186,690.35,317948.49,153013703.59
3678,7,116,2026-05-20,BUY,10053,2024.41,31530.65,20382924.38
3679,15,241,2026-05-20,BUY,10871,2962.45,117193.34,32321987.29
3680,18,514,2026-05-20,BUY,389125,97.07,94757.98,37867121.73
3681,24,423,2026-05-20,BUY,20576,624.49,22834.09,12872340.33
3682,32,317,2026-05-20,BUY,49230,276.15,52030.35,13646894.85
3683,34,511,2026-05-20,BUY,720123,98.77,154176.88,71280725.59
3684,37,519,2026-05-20,BUY,426266,13.32,27844.46,5705707.58
3685,39,361,2026-05-20,BUY,26652,878.18,15321.33,23420574.69
3686,41,169,2026-05-20,BUY,8890,314.71,6848.12,2804620.02
3687,42,17,2026-05-20,BUY,241104,717.34,96416.45,173049959.81
3688,43,27,2026-05-20,BUY,87092,769.06,126275.39,67105248.91
3689,44,223,2026-05-20,BUY,115197,1166.63,455629.34,134847905.45
3690,45,437,2026-05-20,BUY,88794,638.85,218464.80,56944511.70
3691,1,521,2026-05-21,SELL,1342544,29.86,51320.34,40037043.50
3692,5,290,2026-05-21,SELL,111739,183.86,97758.41,20446574.13
3693,7,116,2026-05-21,DIVIDEND,0,0.00,0.00,1958338.70
3694,10,199,2026-05-21,BUY,30820,607.57,61334.70,18786642.10
3695,11,391,2026-05-21,SELL,9327,678.80,20522.38,6310645.22
3696,18,514,2026-05-21,BUY,883364,96.48,213805.38,85440764.10
3697,20,116,2026-05-21,DIVIDEND,0,0.00,0.00,406765.28
3698,24,41,2026-05-21,SELL,36960,884.91,58120.37,32648153.23
3699,26,16,2026-05-21,BUY,134665,160.47,82083.33,21691775.88
3700,28,115,2026-05-21,SELL,59693,22.49,4650.45,1337845.12
3701,33,519,2026-05-21,BUY,55352,13.39,427.87,741591.15
3702,36,171,2026-05-21,BUY,8337,1680.29,26568.74,14035146.47
3703,42,312,2026-05-21,DIVIDEND,0,0.00,0.00,592439.17
3704,42,442,2026-05-21,BUY,360347,499.00,100240.48,179913393.48
3705,43,423,2026-05-21,BUY,121505,623.12,142740.12,75854935.72
3706,45,43,2026-05-21,BUY,37641,2036.74,295253.94,76960184.28
3707,2,374,2026-05-22,BUY,117760,144.40,55658.79,17060202.79
3708,3,388,2026-05-22,SELL,47266,1002.70,98684.66,47294933.54
3709,10,199,2026-05-22,SELL,116634,592.67,226420.32,68899052.46
3710,17,368,2026-05-22,BUY,61116,759.30,162128.66,46567507.46
3711,23,516,2026-05-22,SELL,62610,1087.01,162475.55,67895220.55
3712,26,488,2026-05-22,SELL,2461932,54.88,513211.67,134597616.49
3713,28,417,2026-05-22,SELL,103212,394.09,140899.06,40533918.02
3714,33,506,2026-05-22,BUY,10984,98.84,626.74,1086285.30
3715,36,92,2026-05-22,BUY,7306,1260.75,17469.71,9228509.21
3716,37,518,2026-05-22,SELL,2379622,12.59,146922.24,29812518.74
3717,43,425,2026-05-22,SELL,60937,1367.00,157047.06,83143831.94
3718,44,275,2026-05-22,BUY,693809,477.99,1124335.99,332758099.90
3719,45,158,2026-05-22,BUY,61367,1598.02,377673.11,98443366.45
3720,1,241,2026-05-25,BUY,9936,3079.68,39173.14,30638873.62
3721,7,34,2026-05-25,SELL,64275,1408.59,140270.23,90396852.02
3722,9,191,2026-05-25,BUY,179399,136.52,20229.03,24511780.51
3723,11,399,2026-05-25,BUY,6552,474.84,10084.75,3121236.43
3724,17,78,2026-05-25,SELL,100664,653.56,229853.50,65560110.34
3725,24,166,2026-05-25,BUY,233505,229.80,95355.01,53754804.01
3726,28,138,2026-05-25,SELL,16297,470.95,26586.73,7648485.42
3727,36,237,2026-05-25,SELL,78879,328.47,49139.88,25860245.25
3728,37,522,2026-05-25,BUY,209523,13.53,13902.19,2848748.38
3729,39,271,2026-05-25,SELL,14675,1508.70,14493.19,22125679.31
3730,42,10,2026-05-25,BUY,166865,884.78,82304.24,147721118.94
3731,43,208,2026-05-25,DIVIDEND,0,0.00,0.00,820201.49
3732,43,211,2026-05-25,SELL,1251176,98.75,232935.53,123320694.47
3733,44,86,2026-05-25,BUY,109654,1630.00,605967.67,179341987.67
3734,45,398,2026-05-25,BUY,43375,1660.49,277379.72,72301133.47
3735,2,383,2026-05-26,SELL,173198,855.21,484824.32,147635837.26
3736,8,480,2026-05-26,BUY,370,4909.53,4154.09,1820680.19
3737,17,316,2026-05-26,SELL,388356,158.82,215489.78,61463210.14
3738,18,61,2026-05-26,SELL,389511,647.12,632333.49,251428024.83
3739,19,449,2026-05-26,BUY,87321,601.36,129131.50,52640488.06
3740,23,34,2026-05-26,SELL,34386,1372.18,112642.82,47071138.66
3741,25,518,2026-05-26,BUY,6069111,12.57,107497.51,76396222.78
3742,31,10,2026-05-26,BUY,23387,876.75,21858.06,20526410.31
3743,33,516,2026-05-26,SELL,630,1101.85,400.74,693764.76
3744,39,197,2026-05-26,BUY,36319,715.05,17000.18,25986901.13
3745,42,289,2026-05-26,BUY,116908,1148.83,74872.38,134382290.02
3746,43,3,2026-05-26,BUY,30458,790.09,45368.89,24109930.11
3747,44,220,2026-05-26,BUY,327958,224.86,250016.00,73994651.88
3748,45,107,2026-05-26,BUY,405841,188.89,295232.28,76954538.77
3749,2,508,2026-05-28,BUY,61411,77.82,15642.50,4794646.52
3750,3,48,2026-05-28,BUY,55205,767.59,88234.32,42463040.27
3751,4,61,2026-05-28,SELL,32968,649.55,60672.24,21353692.16
3752,7,277,2026-05-28,BUY,35381,1479.56,81103.85,52429416.21
3753,8,295,2026-05-28,DIVIDEND,0,0.00,0.00,14373.42
3754,9,313,2026-05-28,SELL,142672,1296.06,152729.42,184758742.90
3755,12,295,2026-05-28,DIVIDEND,0,0.00,0.00,73764.89
3756,17,316,2026-05-28,BUY,230888,158.51,127864.36,36725921.24
3757,18,61,2026-05-28,SELL,206063,647.46,334699.14,133082850.84
3758,18,295,2026-05-28,DIVIDEND,0,0.00,0.00,249898.32
3759,20,295,2026-05-28,DIVIDEND,0,0.00,0.00,141719.99
3760,20,463,2026-05-28,BUY,8560,2381.04,60461.93,20442164.33
3761,21,295,2026-05-28,DIVIDEND,0,0.00,0.00,64672.53
3762,23,317,2026-05-28,BUY,286081,282.56,192979.18,81028026.54
3763,24,432,2026-05-28,SELL,29696,224.49,11846.56,6654608.48
3764,27,181,2026-05-28,BUY,10758,720.98,7124.12,7763426.96
3765,28,295,2026-05-28,DIVIDEND,0,0.00,0.00,176161.76
3766,28,362,2026-05-28,SELL,31176,757.99,81858.98,23549237.26
3767,29,521,2026-05-28,BUY,649914,29.65,37141.16,19307091.26
3768,30,161,2026-05-28,SELL,831479,39.06,68561.56,32409008.18
3769,32,189,2026-05-28,BUY,11575,2041.04,90417.89,23715455.89
3770,36,148,2026-05-28,BUY,53309,407.75,41226.02,21777970.77
3771,39,237,2026-05-28,SELL,186927,322.08,39411.13,60166037.03
3772,41,505,2026-05-28,BUY,7877,247.86,4778.88,1957172.10
3773,42,446,2026-05-28,BUY,61254,662.84,22634.18,40624235.54
3774,43,3,2026-05-28,SELL,43118,790.04,64222.60,34000722.12
3775,44,82,2026-05-28,SELL,35087,1576.51,187534.14,55127472.23
3776,45,184,2026-05-28,BUY,931658,142.34,510719.50,133122919.22
3777,3,56,2026-05-29,BUY,110266,364.07,83590.38,40228133.00
3778,17,102,2026-05-29,BUY,164992,1106.50,637831.23,183201479.23
3779,18,61,2026-05-29,BUY,141705,640.48,227683.93,90986902.33
3780,24,412,2026-05-29,SELL,151338,372.40,100150.93,56258120.27
3781,27,146,2026-05-29,BUY,32563,536.13,16035.06,17474036.25
3782,28,115,2026-05-29,SELL,19939,21.27,1469.11,422633.42
3783,36,517,2026-05-29,BUY,1755580,26.04,86703.88,45802007.08
3784,39,117,2026-05-29,DIVIDEND,0,0.00,0.00,292932.29
3785,39,342,2026-05-29,BUY,623639,126.77,51752.68,79110468.71
3786,42,5,2026-05-29,SELL,41676,821.28,19080.90,34208584.38
3787,43,211,2026-05-29,BUY,1287459,92.76,225151.26,119649848.10
3788,44,54,2026-05-29,BUY,86960,1171.54,345393.39,102222511.79
3789,45,38,2026-05-29,BUY,128149,334.29,164982.38,43003911.59
3790,46,41,2026-05-29,BUY,46538,867.81,151061.30,40537203.08
3791,2,62,2026-06-01,DIVIDEND,0,0.00,0.00,219281.54
3792,2,508,2026-06-01,SELL,194394,76.75,48834.87,14870904.63
3793,3,200,2026-06-01,BUY,108612,565.99,128001.89,61601307.77
3794,4,65,2026-06-01,BUY,9314,1780.17,46976.71,16627480.09
3795,6,254,2026-06-01,BUY,6780,668.93,8754.92,4544100.32
3796,7,507,2026-06-01,BUY,72425,124.80,14003.67,9052643.67
3797,13,517,2026-06-01,BUY,883516,26.37,31902.11,23330219.03
3798,14,519,2026-06-01,BUY,3128250,13.41,32541.41,41982373.91
3799,17,226,2026-06-01,BUY,10855,1344.50,50989.66,14645537.16
3800,18,24,2026-06-01,BUY,93065,1185.85,276858.45,110637988.70
3801,20,241,2026-06-01,SELL,8440,2993.93,74959.32,25193809.88
3802,26,488,2026-06-01,BUY,4278726,52.31,850169.59,224670326.65
3803,28,115,2026-06-01,SELL,13612,19.76,931.73,268041.39
3804,31,19,2026-06-01,SELL,66106,766.85,54039.66,50639346.44
3805,35,178,2026-06-01,BUY,13767,2921.23,42379.34,40258952.75
3806,37,160,2026-06-01,BUY,10741,1379.63,72671.01,14891276.84
3807,39,113,2026-06-01,BUY,478490,193.31,60549.46,92557451.36
3808,43,425,2026-06-01,BUY,62786,1337.18,158282.51,84114465.99
3809,45,82,2026-06-01,BUY,59832,1504.36,346644.45,90355511.97
3810,46,301,2026-06-01,BUY,47784,2285.33,408462.59,109610671.31
3811,47,61,2026-06-01,BUY,113887,636.16,43768.07,72494121.99
3812,3,186,2026-06-02,BUY,52053,342.35,37106.15,17857450.70
3813,12,447,2026-06-02,BUY,1727,1980.21,16047.15,3435869.82
3814,16,522,2026-06-02,SELL,12667910,13.78,89006.21,174474793.59
3815,17,21,2026-06-02,BUY,678549,214.16,507704.54,145825758.38
3816,19,519,2026-06-02,BUY,3711395,13.35,121842.11,49668965.36
3817,24,423,2026-06-02,SELL,15063,544.64,14578.68,8189333.64
3818,28,295,2026-06-02,SELL,25998,439.57,39586.81,11388354.05
3819,33,520,2026-06-02,SELL,46750,28.08,757.84,1311982.16
3820,34,499,2026-06-02,BUY,100059,289.12,62707.83,28991765.91
3821,36,209,2026-06-02,BUY,3824,7849.07,56926.31,30071769.99
3822,42,10,2026-06-02,SELL,166865,896.75,83417.72,149552771.03
3823,43,356,2026-06-02,BUY,55564,457.99,47976.63,25495732.99
3824,45,197,2026-06-02,BUY,164346,652.20,412799.24,107599260.44
3825,46,100,2026-06-02,BUY,120402,875.86,394447.55,105849743.27
3826,47,31,2026-06-02,BUY,47159,1298.46,36992.19,61271067.33
3827,1,320,2026-06-03,DIVIDEND,0,0.00,0.00,710515.07
3828,2,383,2026-06-03,BUY,116720,857.39,327561.19,100402121.99
3829,3,56,2026-06-03,SELL,220996,368.43,169538.84,81252017.44
3830,7,51,2026-06-03,BUY,29586,2313.89,106063.94,68564813.48
3831,11,399,2026-06-03,BUY,9002,464.11,13542.66,4191460.88
3832,16,320,2026-06-03,DIVIDEND,0,0.00,0.00,4985044.23
3833,17,169,2026-06-03,SELL,233220,308.25,251165.71,71638899.29
3834,22,504,2026-06-03,BUY,2965252,23.05,166711.21,68515769.81
3835,24,230,2026-06-03,BUY,16390,935.40,27244.17,15358450.17
3836,26,195,2026-06-03,SELL,1198372,190.79,868467.62,227768926.26
3837,28,306,2026-06-03,BUY,22123,1242.37,95208.88,27580160.39
3838,33,397,2026-06-03,BUY,1205,656.96,457.01,792093.81
3839,36,241,2026-06-03,SELL,11152,3032.51,64140.44,33754411.08
3840,39,67,2026-06-03,SELL,46995,592.47,18226.41,27824901.24
3841,41,172,2026-06-03,BUY,747,2540.09,4644.39,1902091.62
3842,43,130,2026-06-03,BUY,121338,138.31,31639.58,16813898.36
3843,46,518,2026-06-03,BUY,11586993,12.68,549554.62,147472625.86
3844,47,411,2026-06-03,BUY,9005,2034.22,11066.20,18329217.30
3845,3,251,2026-06-04,BUY,71352,1100.07,163439.22,78655633.86
3846,3,286,2026-06-04,DIVIDEND,0,0.00,0.00,1961541.68
3847,4,505,2026-06-04,BUY,41104,254.19,29602.43,10477828.19
3848,8,414,2026-06-04,BUY,205,8243.90,3864.74,1693864.24
3849,9,340,2026-06-04,BUY,32476,411.46,11036.95,13373611.91
3850,10,199,2026-06-04,DIVIDEND,0,0.00,0.00,1123791.60
3851,11,199,2026-06-04,DIVIDEND,0,0.00,0.00,317365.74
3852,16,480,2026-06-04,SELL,10012,5087.51,25971.21,50910178.91
3853,17,368,2026-06-04,SELL,162567,767.07,435671.21,124264597.48
3854,18,520,2026-06-04,BUY,2299028,27.88,160797.27,64257697.91
3855,23,34,2026-06-04,SELL,39147,1366.23,127683.00,53356122.81
3856,24,198,2026-06-04,BUY,121042,116.83,25129.73,14166466.59
3857,28,107,2026-06-04,BUY,92075,181.84,57998.08,16800916.08
3858,30,140,2026-06-04,BUY,43753,1344.11,124148.02,58932992.85
3859,32,259,2026-06-04,BUY,50965,720.63,140561.45,36867469.40
3860,33,201,2026-06-04,BUY,788,1918.61,872.79,1512737.47
3861,35,487,2026-06-04,SELL,24009,1355.07,34283.48,32499592.15
3862,41,199,2026-06-04,DIVIDEND,0,0.00,0.00,132824.12
3863,43,212,2026-06-04,SELL,33264,530.70,33281.57,17619923.23
3864,44,82,2026-06-04,SELL,14553,1530.59,75517.70,22199158.57
3865,45,207,2026-06-04,BUY,32858,3554.81,449838.35,117253785.33
3866,46,519,2026-06-04,BUY,10496685,13.47,528859.88,141919206.83
3867,47,492,2026-06-04,BUY,178659,725.54,78307.45,129702558.31
3868,2,324,2026-06-05,BUY,17051,697.43,38924.16,11930803.09
3869,3,111,2026-06-05,SELL,298128,437.80,271774.26,130248664.14
3870,5,34,2026-06-05,DIVIDEND,0,0.00,0.00,1560721.45
3871,7,34,2026-06-05,DIVIDEND,0,0.00,0.00,2323557.18
3872,7,511,2026-06-05,BUY,289594,96.34,43225.00,27942710.96
3873,8,34,2026-06-05,DIVIDEND,0,0.00,0.00,40443.71
3874,10,34,2026-06-05,DIVIDEND,0,0.00,0.00,1812982.72
3875,11,399,2026-06-05,BUY,6291,485.97,9909.99,3067147.26
3876,14,160,2026-06-05,BUY,6700,1489.95,7743.77,9990408.77
3877,15,397,2026-06-05,SELL,17913,674.20,43948.04,12032996.56
3878,20,34,2026-06-05,DIVIDEND,0,0.00,0.00,825731.92
3879,20,344,2026-06-05,BUY,8752,1623.51,42150.61,14251110.13
3880,23,34,2026-06-05,DIVIDEND,0,0.00,0.00,1979182.25
3881,24,412,2026-06-05,BUY,189781,364.06,122778.69,69214449.55
3882,26,342,2026-06-05,DIVIDEND,0,0.00,0.00,240782.58
3883,28,443,2026-06-05,SELL,62797,185.04,40251.96,11579704.92
3884,29,220,2026-06-05,BUY,34775,231.62,15524.52,8070110.02
3885,30,480,2026-06-05,BUY,8710,5189.31,95416.82,45294306.92
3886,31,317,2026-06-05,SELL,142030,287.75,43566.91,40825565.59
3887,32,514,2026-06-05,BUY,447641,96.21,164828.35,43232368.96
3888,33,34,2026-06-05,DIVIDEND,0,0.00,0.00,33313.04
3889,37,501,2026-06-05,BUY,125409,250.01,153758.78,31507262.87
3890,39,342,2026-06-05,DIVIDEND,0,0.00,0.00,476403.42
3891,39,361,2026-06-05,BUY,25469,865.48,14429.52,22057339.64
3892,41,476,2026-06-05,BUY,1618,1643.76,6509.92,2666113.60
3893,43,130,2026-06-05,SELL,331964,144.03,90141.37,47722633.55
3894,45,176,2026-06-05,BUY,70420,2258.03,612385.20,159622857.80
